symbol,decision_date,target_21d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,vol_21d,vol_63d,vol_126d,downside_vol_21d,downside_vol_63d,downside_vol_126d,max_drawdown_252d,dma_ratio_20,dma_ratio_50,dma_ratio_200,dist_to_52w_high,gap_proxy,range_proxy,avg_traded_value_20d,liquidity_percentile,beta_proxy,sector_relative_momentum,factor_momentum,factor_quality,factor_low_vol,factor_liquidity,factor_sector_strength,factor_size,factor_beta,sector_cat,market_cap_bucket_cat
AKSHARCHEM,2025-04-30,0.13743037165555672,-0.5993271447321941,0.9251784533465219,-1.1735121512928761,-0.7896945866425451,-0.9354301062479955,-0.045610101669924914,0.07186983323920802,-0.10936584370366276,-0.3184454448914506,0.2801491221231174,-0.14015472437828813,0.5685902253599261,-0.21434322794312696,-0.5417431222000234,-1.1762570106596388,-0.8099450533329637,0.2825236371068373,-0.18738397203864743,-0.5530640040842374,-1.4006073368938006,0.6088963030567522,-0.9246550693451957,-0.9816037577909081,-0.6757053973293193,-0.5946236609943559,-0.8549495816188974,-0.9246550693451957,-0.58255455203284,0.6088963030567519,0.0,0.0
BHARTIARTL,2025-04-30,-0.004451595602037894,0.5763302906672353,0.7918591197774615,1.6423142762376157,1.320780499825308,1.6409650203188435,-1.0230721720406173,-0.9790583459528971,-1.1847832985886142,-1.0885483982982211,-0.7123276716123962,-1.0507090214541486,-1.7377350772796816,0.8733234971883905,1.3401821857363287,1.9472405764441616,1.892970132502645,0.651590743167094,-0.462279860757571,2.016593640878373,1.5298941679916898,-1.299286568673545,-0.06854865393018932,1.723156491688211,2.1509376268936355,1.307049658866983,1.9848745370523007,-0.06854865393018932,1.7712012137564124,-1.2992865686735453,2.0,1.0
BHEL,2025-04-30,0.1454329042496918,0.38413872230696433,0.8725556823424547,1.31415442410901,0.7814765251530956,-0.31384852804297414,-0.6763438051333366,0.0920413049134186,0.024773624192186507,-0.5119826319680624,-0.23269043581283833,-0.15138106268292753,0.6731178795438304,0.49752029217614513,1.4562633237645388,0.2475143748493963,-0.22935136892652966,-0.21346093720335377,-0.20023213974827883,0.12398975774889374,0.9696512332341696,0.44718589019825306,0.42623320615635946,1.194260426944398,0.07106117069378033,-0.4520623953722752,0.5863668775025298,0.42623320615635946,1.7712012137564124,0.44718589019825256,3.0,1.0
CIPLA,2025-04-30,-0.05444810012257295,1.1258303102924176,0.43606126135811335,1.0718156314908327,0.9537657973269671,0.6229469277964484,-0.5920112865690902,-0.9927751813419399,-0.957791054530597,-0.0078107934627696055,-0.5636350051681321,-0.8005178360185637,-1.4601003285161829,0.9704237027216466,0.5978017442210394,1.007649891616011,1.4438764740202104,-0.2680719963724532,-0.7658298753605484,-0.06246075364273178,0.6679819606724281,-1.169918238386745,0.13842118945417944,1.2248138015028205,0.9434377797681354,1.1641265047345581,0.36699555093312286,0.13842118945417944,1.7712012137564124,-1.1699182383867452,4.0,1.0
COFORGE,2025-04-30,0.17049965776865128,0.5018416326224157,-1.7896970079179109,-1.1138373810093551,0.5030146690605984,1.624973220726513,1.110010398984772,0.21548999720945072,-0.028371842298295653,1.6941533269351308,0.5861122537646641,0.4116532231609232,-0.11040958889256205,0.9042454209236642,-0.6204006027438194,0.5576685500492394,0.20344052642015514,-0.4711751391615644,-0.24160876850427332,0.9048565890699461,1.2713205057959114,-0.2643399263791463,-0.023590614900209732,-0.4715158218897371,0.44299025457206165,0.27645549434491534,1.275766103692507,-0.023590614900209732,-0.11180339887498948,-0.26433992637914655,5.0,2.0
DIVISLAB,2025-04-30,0.08624938393297232,1.5907230146947953,0.31488446386115204,0.8495989012068437,1.067131309037048,2.055274069062276,0.1698055557656056,-0.38426453367938984,-0.7717809035261131,0.1565166659572088,-0.24940494378505962,-0.5906479824798663,-1.5839831199955972,1.3974805378320594,0.7666194838819447,1.585026434121137,1.7951188687026634,-0.14787563692017092,-0.8314883301197199,0.2122760200594838,1.0127468436001328,-1.0082078255282452,0.06957448593109998,1.1634035182696028,1.5661272339351087,1.0076662804536243,0.6795760380365324,0.06957448593109998,1.7712012137564124,-1.0082078255282454,4.0,1.0
DLF,2025-04-30,0.18322705027435915,0.2875052608346846,-0.5033106672006155,0.0727907658690362,-0.25507428935759985,-0.6449720433064584,0.30009954314925863,-0.32164953126469065,-0.429195965131079,0.5949272202963203,-0.1856329735067628,-0.30277120126545976,-0.22015464717077524,0.3680503905873483,-0.18036614157501393,-0.3472194269128933,0.10410310538988309,-0.31122103769216825,0.41092766680245896,-0.06872816791934674,0.5817907399405019,-0.4260503392376462,-0.06854865393018932,-0.18449265001800977,-0.0663294326272762,0.4285159686997208,0.358951900567482,-0.06854865393018932,1.7712012137564124,-0.4260503392376465,6.0,1.0
HDFCBANK,2025-04-30,0.010337662337662534,0.8446692554715389,0.6825269036432217,1.774444125433473,1.3383473978053826,1.0709583645777343,-1.1241817028099341,-1.4326268697741718,-1.5040546059874607,-0.48983475187087894,-1.0566591792162492,-1.180194779024678,-1.809511334524602,0.7892412698522602,1.236625967745539,1.8436805037648039,1.853424242677455,-0.018513747021275898,-1.1411707829414581,4.028747318967126,1.6682310772664315,-1.4286548989603445,0.8183672241083302,1.7380965642398991,0.6472366979119578,1.4426251128982093,2.9421810686757732,0.8183672241083302,1.7712012137564124,-1.428654898960345,7.0,1.0
HINDUNILVR,2025-04-30,0.00264719695999327,-0.10757264739240394,0.32081438847766375,0.5977426559958712,-0.0003080829435523729,0.27796778258520044,-1.474514161843389,-1.4879389448079596,-1.4016426956408872,-0.32796223811007014,-1.1343794494055273,-0.8377086679610668,-0.6257631318820794,0.005652688151596059,0.23670501402371832,0.248214730762667,0.4071794551248139,-0.40862743837305004,-1.0480989481942313,0.6706881286203605,1.2282248954299484,-1.5256811466754445,0.059870798808449685,0.40636484991039357,0.027230996339414434,1.5350874881967913,1.0943419558331704,0.059870798808449685,1.7712012137564124,-1.5256811466754445,8.0,1.0
ICICIBANK,2025-04-30,0.01317449194113518,0.8794923503778533,0.7242789221606976,1.8267509925390075,1.5209677732237223,1.210820622538102,-1.2383829457405824,-1.519518398123601,-1.5250065350248383,-0.3732752149975844,-1.1619724463080217,-1.2201755347686876,-1.9430444006954852,1.032038750589628,1.4674077319625178,1.9033099411361636,1.9699155422973114,-0.013493256153566289,-0.6266325610681028,3.2354610519879117,1.616085388723616,-1.5580232292471445,1.0845393457345938,1.9755183221658366,1.368519979621386,1.5536151461188177,2.6004784750867906,1.0845393457345938,1.7712012137564124,-1.5580232292471445,7.0,1.0
INDUSINDBK,2025-04-30,-0.025584446564885677,2.374786636587435,3.652732598313478,-0.561907646330627,-1.3067835364245062,-1.3818457293564375,0.57008482170572,1.8622595629254004,1.131596556491396,0.543314780674776,3.9303701694377184,3.676698268869396,1.5854430384662788,2.901370763514608,-0.06790152934252511,-1.2039514206854016,-1.1594356134605865,-2.291117888357429,0.2216513513713123,1.5607848990596784,1.4006073368938006,0.059080899337853224,-1.847556309434335,-0.7758017827360767,-1.6411219805169925,-0.06292068666607879,1.7175782863388571,-1.847556309434335,1.7712012137564124,0.059080899337852884,7.0,1.0
INFY,2025-04-30,0.041730551296580876,1.3034163759622186,-1.3469615554636991,-1.0354574614548193,-0.46934461433859154,0.28536178923926997,-0.6706975060458746,-0.9321093893815325,-0.9756778907842517,-0.8115819358091442,-0.6211391527369041,-0.5819780346471062,-0.5222004150406262,0.45190991252130075,-1.6805255975373539,-0.6057828922745514,0.2459838311312625,-0.3734046410792254,-0.951157494559374,2.7213865483099764,1.572989778357653,-1.234602403530145,-0.6119277684097777,-0.9963042196600947,0.18693313919908394,1.2256355845620202,2.355114027220865,-0.6119277684097777,1.7712012137564124,-1.234602403530145,5.0,1.0
ITC,2025-04-30,-0.018201033348990703,0.5031879136794015,0.3602710516610865,0.2665410298405138,0.03321416956595792,0.12602650691789244,-1.97874559054539,-1.6813828909234436,-1.444111881143504,-2.116090374933353,-1.5366768490529545,-0.807920812707602,-0.9470733175941333,0.1298196093515954,0.3051239938032516,0.1690477428835997,0.6937011100947027,0.12596180771674798,-0.9700759325417123,0.9765894906952994,1.3144161161618741,-1.5903653118188446,-0.19696810666882833,0.17726818843579056,0.14952372637938452,1.5861499487590744,1.3283740160070756,-0.19696810666882833,1.7712012137564124,-1.5903653118188448,8.0,1.0
KPITTECH,2025-04-30,0.06716656030631785,1.3871249327234392,-1.674481785655018,-0.013071641445810354,-0.6675391377030928,-0.19339703992967291,1.1687889178719677,0.5125283857702627,0.420626674902313,1.3309947705537013,0.27202250664811695,0.6409429594445951,0.4373952901148702,1.2993718393433795,-0.3396640807599153,-0.5602704477615517,-0.30567780675172085,0.13052443703319208,0.0747618024203882,-0.04234789504015853,0.7110775710383911,-0.07028743094894671,0.3570592113737005,-0.13198157481689504,-0.35469680222663186,0.05562039084231991,0.3924676614392134,0.3570592113737005,-0.11180339887498948,-0.07028743094894703,5.0,2.0
LT,2025-04-30,0.09999999999999987,1.165400018239098,-0.8386005904564844,0.1579863947306307,0.5050160268593428,-0.13951878187930836,-0.24523067341249033,-0.5495936233742134,-0.8052331256361855,0.4937211945987137,0.1298162875455647,-0.47815468864172583,-1.0845736344921615,0.28274053703653673,-5.302014436750245e-06,0.39868024237243593,0.9152984364784186,-0.24315119437254507,-1.0536219146763794,1.0707648368205087,1.3575117265278376,-0.9111815778131456,-0.5633305140167382,0.3115836214706997,0.12648543342519816,0.8956529473830521,1.395602597293921,-0.5633305140167382,1.7712012137564124,-0.9111815778131457,3.0,1.0
MUTHOOTFIN,2025-04-30,0.020968708235402644,0.5562441184431604,-1.3465741072511166,0.4359946778417681,1.4450323346774285,1.242012949733836,0.3441845757918962,-0.26970904350544467,-0.6129169645744408,0.4799623746527247,0.10876832718082295,-0.3827695507968264,-1.5401728058581647,-0.7457813485189262,-0.8924320775552906,1.354461085770518,1.2739455013790584,-0.1443405215700999,-0.8436223347678898,0.0368967640662124,0.7972687917703174,-0.8141553300980456,-0.06854865393018932,1.033674755150964,1.3853677952309646,0.8181333701924686,0.48825133420070405,-0.06854865393018932,-0.11180339887498948,-0.8141553300980459,9.0,2.0
NTPC,2025-04-30,-0.05824284304047389,0.12247507966810928,-0.36413260446234463,1.2895852349093366,-0.07281165886232796,0.24005378240132996,-1.387828791736305,-0.9440957516241962,-0.8889251570705468,-1.5492134604127137,-0.9165992494048623,-0.8461102411330728,-0.3305430370896032,-0.5225632194663953,0.4447936192182717,0.4954238713099895,0.5924329127345596,-0.2925869860898819,-0.5507339433420055,0.35648690821716783,1.0558424539660958,-0.7171290823829457,0.7589998810048467,0.32788768620126524,0.42382428123633153,0.714940978819319,0.8209362471843226,0.7589998810048467,1.7712012137564124,-0.7171290823829459,1.0,1.0
PERSISTENT,2025-04-30,0.059475711735412995,1.678808242032099,-0.9228998004231408,-0.6987752709007229,0.29181420010920167,1.918412695219793,0.9710611930126533,0.1770855982556434,-0.025415470457272108,2.2491561231246697,0.5825664185370562,0.15152185400955254,-0.23214400096864168,1.8334509471765403,-0.11346657964191753,0.5865288808704006,0.5739791517726002,-0.40968772487848504,-0.34339461936291965,0.6046644242030358,1.185129285063985,1.352764202205851,0.17221894116380668,-0.29685647463964193,-1.7222802430702053,-1.3629351378387884,1.040108746244576,0.17221894116380668,-0.11180339887498948,1.3527642022058508,5.0,2.0
POWERGRID,2025-04-30,-0.05757033664010425,0.16727584562881598,0.5475339081646117,0.882807321499484,0.5242941932565347,0.4136408417297106,-0.7571759837290847,-0.726471728400199,-0.9214719872959211,-1.270455666993436,-0.5813429136884637,-0.8057403300239226,-0.432030135856717,0.24080342452240872,1.3978757361531406,0.6574762396026596,0.8797613202097924,0.34744455591428935,-0.48674474652390687,0.3657875189097371,1.0989380643320592,-0.7494711649546456,1.1669384173406423,0.6917630756703845,0.7632699315049832,0.7580733794643115,0.8296539905823762,1.1669384173406423,1.7712012137564124,-0.7494711649546459,1.0,1.0
RELIANCE,2025-04-30,0.011316725978647746,2.521301768888849,1.287831001391123,1.4203529553919803,-2.0671927419417213,-1.7042396761720995,-0.7286456129103303,-1.1315424069972446,2.082688558125826,-0.42343958802928644,-1.1282642534086667,4.272651255595502,1.9857437727053922,2.8421372677955707,2.0622116953040193,-1.3569081120022524,-1.9193483512868867,-0.09262738398490374,-0.23969655916520458,3.748268953797884,1.6591809990895794,0.7059225507718522,-0.499359148460129,-0.7945507233968925,-2.022172071792022,-0.7103699679686524,2.8291419780307505,-0.499359148460129,1.7712012137564124,0.7059225507718517,1.0,1.0
SBIN,2025-04-30,0.029987954098776637,-0.01812494550343402,0.1531872977468469,0.9850309806493694,0.7189345675554437,0.22426997411068353,-0.8218803492373802,-1.189990596450805,-1.108148525035075,-0.6884173204020454,-1.1408307763635972,-1.1898145923241312,-0.9861309711543939,-0.13056138492070346,0.5429590974156541,0.7630879089819695,1.085061094407353,-0.48312420563032465,-0.10202947993289725,1.6413956833779804,1.4437029472597638,-0.9435236603848451,-0.1771519149551081,0.8501076095693164,0.7362009469313467,0.9561804976060704,1.7668089540270304,-0.1771519149551081,1.7712012137564124,-0.9435236603848454,7.0,1.0
SUNPHARMA,2025-04-30,-0.08442940566501145,1.5043164247677923,0.3031809937425602,0.5219584095966959,0.6766870949768646,0.781531918868823,-0.6732459324029303,-0.9278855126380317,-1.214817503142404,-1.1286315736462,-0.8393499732173932,-1.046899090280351,-1.309800770203262,1.2589476457170905,1.0781028380943807,1.1296325725735745,1.5681144838667198,0.020337103957912214,-0.8461939032305027,0.5602843033206008,1.142033674698022,-1.4933390641037445,-0.4136416371758475,0.7323815889058053,1.3607541901686702,1.4993218631814809,1.0027805253805908,-0.4136416371758475,1.7712012137564124,-1.4933390641037447,4.0,1.0
TCS,2025-04-30,0.0028085821003560607,1.1600512354678683,-1.1557489620374086,-0.8041604741724643,-0.18422494211680357,-0.24769814333956666,-1.286041859585272,-1.4059922496954371,-1.23165536754206,-0.7363816454043899,-0.9124450528531051,-1.0050219850672575,-0.6055654350186911,0.3882871613033829,-0.8578643492809984,-0.4321419848119345,0.3034809258097995,-0.33037560851848274,0.3205888167597849,1.8409293607462873,1.4867985576257268,-1.4609969815320445,-0.23650303887846524,-0.661430684784988,0.12042847357359122,1.4519745138347246,1.8849130565342649,-0.23650303887846524,1.7712012137564124,-1.4609969815320447,5.0,1.0
20MICRONS,2025-05-30,0.024087849805171313,-2.1183100107224035,0.11147357231257778,1.0399827095055871,-1.4311786962544264,1.5744508888536206,0.8101828817662308,1.1405170606377233,1.2088839404170193,-0.3919678121323301,0.10132513208136368,1.4948099046901546,0.9287262803789917,-0.6876691060851096,0.036602928002380554,0.253337408143335,-0.5622663893315099,-0.0873437695041144,-0.31459427887641167,-0.5492425967408335,-0.7478114399156001,1.4872743557473598,-0.48500399926414756,-0.4802518313132171,0.5372129903131186,-1.4820753686584904,-0.757118616455132,-0.48500399926414756,-0.5685401812804068,1.4872743557473598,0.0,0.0
360ONE,2025-05-30,0.19755376209333786,-0.7034700212641688,-0.5618387014000047,-0.3774130607454498,-0.2387440079116425,0.664666603887723,0.20926516142675175,1.0440268612237082,0.5252070399489707,0.1040463324056857,0.5820249337013417,0.38889924336040244,0.006624137958742629,-0.22972661196773494,-0.10460004363854605,-0.06638397603521883,0.12887165672557127,-1.6207732538471062,0.20122908485161486,-0.40817718779012924,0.33236063996248943,0.16350479614778013,-0.4246311891292963,-0.42118234628824747,0.9896877078610595,-0.16180785579384072,-0.20939706968160002,-0.4246311891292963,-0.5685401812804068,0.1635047961477802,0.0,0.0
3IINFOLTD,2025-05-30,0.0076520338300440915,-0.6094204891833067,0.11945331017103135,-0.7020345400758927,-0.12975034303943303,-1.0644197995003326,0.059593966795783895,0.4229941626193474,1.2329023918535669,-0.3245393953283896,0.08634112650513769,0.03477919058720885,0.7890412293278004,-0.19770484869223415,0.1848351129329528,-0.5326734292056803,-0.9112969796886602,-0.30170212064824586,-0.7282188932663242,-0.5524610176284598,-1.0386269998827782,0.8738201695914571,-0.3789654670662455,-0.37650245347668776,-1.556134435239624,-0.8624688280632261,-0.7999911351610185,-0.3789654670662455,-0.5685401812804068,0.873820169591457,0.0,0.0
3MINDIA,2025-05-30,-0.026473099914603004,-0.9126282528118963,-0.9940560176490882,-0.02066255310613435,-0.21112863394040035,-0.17367999159461608,-0.9125206735505202,-0.7478564206151311,-0.9625079534444757,-0.19743142133536087,-0.7889316180660977,-1.0589731109837979,-0.17890533086548152,-0.81175431307634,-0.74716175212583,-0.20038752203988697,-0.1230521922681427,0.0017635388169767354,-0.5050260471289302,-0.5257936051741596,-0.33236063996248866,-0.9988294513055096,-0.21724933442860142,-0.21827744036567825,-0.10372141404691092,1.0123780712697592,-0.5896848387170932,-0.21724933442860142,-0.5685401812804068,-0.9988294513055094,0.0,0.0
5PAISA,2025-05-30,0.003771748387881413,0.4482278323168755,0.4807155625833638,0.26333023504696573,-0.5428466941031395,-0.7375167723733055,-0.5968967452017816,0.5613213997006893,-0.04381587579975225,-0.6778584791966068,-0.16731462516669987,-0.3983148939871382,0.6251341534044544,0.8580675492599833,0.6798216595368265,-0.29300763929455664,-0.34313524309579035,-0.40600090560732444,-0.8069747201811831,-0.5527567538118912,-1.0801720798780892,-0.19165289057405835,-0.1912882732860834,-0.19287682527148298,-0.7382075450735381,0.20656195720994153,-0.804894916787609,-0.1912882732860834,-0.5685401812804068,-0.19165289057405824,0.0,0.0
63MOONS,2025-05-30,0.1707873049272315,2.440011804163397,2.9022797858297946,1.1700932706907865,2.8444233082632198,3.204868730596754,1.4703680070725316,1.298824353177396,1.386178945237171,1.4439572983775262,0.4051711236860713,0.5849487593170543,0.20872485324619156,2.106962367731315,1.3039006988316109,2.643275446273576,0.5341009940872815,0.22066967602292115,1.197159544529328,-0.506320737311429,-0.16618031998124413,1.1966907938840379,2.489716396494177,2.430250454040625,2.256671716159039,-1.2035656898470466,-0.5008598627817193,2.489716396494177,-0.5685401812804068,1.1966907938840377,0.0,0.0
AADHARHFC,2025-05-30,0.02329769274057414,-0.1989533996730106,-1.2259926958807066,0.6336480254916429,0.8226676338114438,1.0129184996087766,-0.22139432261676428,0.0020008654666941114,-0.28549500347117546,-0.5866048814528796,-0.7172088858668543,-0.6240345907262408,-0.6385155139757703,-0.7791415369290703,-0.9286529559140498,0.5713657010719944,0.8105611780147437,-0.39082653576587945,0.354128781531159,-0.5095000568345818,-0.2492704799718665,-0.03021757842776833,0.6421264906345159,0.6225462237308022,1.118241038755024,0.03468102719477832,-0.5139637878842443,0.6421264906345159,-0.5685401812804068,-0.03021757842776822,0.0,0.0
AARON,2025-05-30,-0.04744005184705091,-1.2855757204647973,0.4051760154593934,0.7306099136081023,0.9733447025040252,1.182793565604323,1.5185140999159765,0.8550819403470321,1.0354051877956127,1.074090593411831,0.07839185978638614,0.33862224738091934,-1.2212818790260191,0.09494904243061124,0.4484414247676789,1.7173321437178692,1.081852353277156,-0.24344806703164323,1.0389952436185372,-0.5540933326441649,-1.1217171598734004,0.3249401082940705,1.0744012255963657,1.0454890340201917,0.8797322353865474,-0.3131121216338087,-0.8312901641137478,1.0744012255963657,-0.5685401812804068,0.32494010829407055,0.0,0.0
AARTIDRUGS,2025-05-30,0.03221809169764578,-1.9254931884901347,2.3004961923252107,0.4608946095268696,0.12058833500937226,-0.316883971388713,3.031310073134988,1.5507843432812565,0.8220435492390512,1.3219365688470688,0.08072139049337333,-0.15386882753607084,0.6605599544731358,-0.6933512666903804,1.4653716141037139,0.2572537569251153,-0.10663222699807681,-0.4887719451610857,2.2013316669429375,-0.46267614875229196,0.12463523998593391,-0.19165289057405835,0.6183125953337244,0.5992464215729386,-0.30885533031918705,0.18097047484270926,-0.3517688739323683,0.6183125953337244,-0.5685401812804068,-0.19165289057405824,0.0,0.0
AARTIIND,2025-05-30,0.021736814064997168,-0.16472153049464286,0.5643868659639266,0.4181263354409582,0.6161603426352052,-0.7945916617730986,0.21036313741740373,0.24848972625951146,-0.17474713668681294,0.16740190182793604,0.055606648901390304,-0.1533017208456926,1.098786317329899,-0.42879574603508647,0.7003641389510513,0.2117248621818277,-0.85800335713258,-0.40600090560732444,0.16062162238299713,-0.3288912593807978,0.4154507999531118,-0.06250464085702641,0.5390735879051148,0.5217180217478699,-0.6765421012234962,0.06933558502243654,-0.04353722709804223,0.5390735879051148,-0.5685401812804068,-0.06250464085702628,0.0,0.0
AARTIPHARM,2025-05-30,-0.02266739846322685,1.2567683731575439,2.358756603441482,0.7787987962908185,2.5625493939145527,1.5327444338877485,0.4833465770478927,1.1981744185222316,0.8696332830812586,-0.6823456747619325,1.3338433770229168,0.7483076838943177,-1.0577271725691748,1.9831337173617838,2.139289462334625,2.78721198961157,1.682817461475519,-0.40600090560732444,0.31744171552969447,-0.45273062812637055,0.20772539997655626,0.5832366077281345,2.4030922370131127,2.345496332444527,1.460148658493582,-0.599998999848986,-0.3231604400665367,2.4030922370131127,-0.5685401812804068,0.5832366077281343,0.0,0.0
AARVI,2025-05-30,-0.04574888571188296,2.102851128499939,0.5479471787923657,-0.16101152861867454,-0.35774836682295436,-0.5056964986429024,1.1077321072656445,0.07394541534797541,-0.22523602908209134,-0.5402981386536695,-0.546288137966203,-0.608895852660307,0.055803600056922205,1.3315686232967798,0.955106358204546,-0.23313778885088346,0.005418591559315732,-0.34169516816930723,0.5186744349361243,-0.5552796875683625,-1.4125327198405784,0.2280789210062963,-0.1858810012336141,-0.18758628512906061,-0.4076970745565583,-0.22763876421303753,-0.8702644555728993,-0.1858810012336141,-0.5685401812804068,0.22807892100629637,0.0,0.0
AAVAS,2025-05-30,0.13513073668221787,0.7589385891670862,-1.2523380832477726,0.10903753622313817,0.85096287148658,0.43303035722546945,0.6645335243747305,0.07548267814708612,-0.7259427426444558,0.4491390321968521,-0.2311956476562405,-0.5767643011413067,-1.0692385867819372,0.056662444148326364,-1.4795074833346613,0.6198299758516241,0.540609770157247,0.21371720890958743,0.47995258738070345,-0.501464563635887,-0.08309015999062197,-0.7728200143007034,0.4734627730221092,0.4575236097509616,0.6130612708531914,0.7886559696886092,-0.4816360177150613,0.4734627730221092,-0.5685401812804068,-0.7728200143007032,0.0,0.0
ABB,2025-05-30,0.018338636744263725,-0.115557023619072,0.20432390595803998,0.36058090785277924,-0.7256817440729091,-0.9171678837843728,-0.7695889441941663,-0.676695031635107,-0.13452772779691574,-0.33280658816777065,-0.3315964817678792,0.6418572615448442,0.5522237652320124,0.3560420272045152,0.3955184980234726,-0.4624412848616239,-0.5906576918467162,0.3823406882098052,-0.1629960682282975,-0.13659459035964197,0.6231761999296677,-0.09479170328628449,-0.37922878306046875,-0.3767600850188151,0.3636339394156632,0.0912154048037152,0.2644192811475458,-0.37922878306046875,-0.5685401812804068,-0.09479170328628436,0.0,0.0
ABBOTINDIA,2025-05-30,0.1712362502052207,-0.46603387277351077,-0.5165937516044958,-0.14156392341268048,0.7538418300054529,0.4985458051826802,-1.2239107532600224,-1.2501726637860422,-1.0673037781234136,-0.8579066716579422,-1.0194119994798536,-1.2207985229041938,-1.5780368358681618,-0.5988027123133043,-0.7071336002406035,0.6327023756365887,1.4514678776756944,-0.40600090560732444,-0.8044278398991059,-0.4894828987321576,0.041545079995311554,-1.2894130131688322,0.24483655677287597,0.23383296446072907,0.7503237424595864,1.294379485113563,-0.43761078475273824,0.24483655677287597,-0.5685401812804068,-1.289413013168832,0.0,0.0
ABCAPITAL,2025-05-30,0.24309019819333955,-0.13451262376081072,0.7758833833413477,2.24835893716008,1.135610749847616,-0.06481961940679548,0.4882909430385118,-0.16109113401192893,-0.4234022326095747,0.09375674782015098,-0.38953958016765894,-0.4001201239238723,-0.01810079838776897,0.5478979080046403,1.105639478472752,1.2988333143769615,1.1151905607022412,-0.44729477760236186,-0.5204550152647008,-0.2930586065143131,0.4985409599437341,-0.32080114029109064,1.7740767585670585,1.7300600076892114,0.4904058145601994,0.3071424184921266,0.021680941690632602,1.7740767585670585,-0.5685401812804068,-0.3208011402910905,0.0,0.0
ABFRL,2025-05-30,-0.12638322655794987,-1.002028072913847,-2.7855663233208996,-3.582142709001573,-3.327900662187662,-1.7267195996042033,4.96207407894982,3.173633177946101,2.2104693127238835,6.336005030861998,5.899431047935439,4.790389632311519,2.295803686072543,-3.714242970400143,-3.4730666941575246,-3.4711623056450382,-2.8478271471388767,0.1907073429699295,-0.09277851838565965,-0.21625164825070184,0.5816311199343565,1.8915083773616677,-3.7942623092527734,-3.7180700436675167,-2.2776415890339634,-1.8857678911799656,0.14788907267232315,-3.7942623092527734,-0.5685401812804068,1.8915083773616672,0.0,0.0
ABREL,2025-05-30,0.11826278578642868,-0.05510410083458928,0.8052095514813544,-0.11621940754761757,-0.7377460826346538,0.04483006951870508,0.10435856162808121,0.4949705095289671,0.5577563687731674,0.181941254027363,0.07964593109221293,0.2840864558312667,0.45009575666726787,0.7244238793646486,0.8280997495588185,-0.17017643595238838,-0.24404379906022494,0.7599602571240128,2.5548483048849553,-0.4955689774266324,-0.0415450799953108,0.6478107325866506,-0.25474489007408574,-0.25496354389070364,0.8697861339105557,-0.64976934180094,-0.45942330241899265,-0.25474489007408574,-0.5685401812804068,0.6478107325866506,0.0,0.0
ABSLAMC,2025-05-30,0.07067800013385983,0.8041833818479645,0.7335726287878338,0.3518603835486813,-0.4637747691333314,1.2139535230925316,0.15414483269200902,-0.311868676769722,-0.07337357661937081,0.39758880022033105,-0.44659909643216733,0.148907749805102,-0.32165952776779605,1.1743750556347405,1.1785168460566733,0.5381669712004762,0.644078763350301,0.4407771041490331,0.8977830843332004,-0.4927906534591571,3.7821929583964505e-16,-0.15936582814480063,0.020032626980364857,0.013882090304425722,1.0609138692891178,0.16826642001547307,-0.4493348063221285,0.020032626980364857,-0.5685401812804068,-0.1593658281448005,0.0,0.0
ABSLBANETF,2025-05-30,0.031305270604882196,0.02467453297342301,-0.5251287962110359,0.43933766028343807,0.6000843925072327,0.4358304705407158,-1.2921466779949817,-1.6876170971044242,-1.8030629413152854,-0.9879278994100652,-1.234726172819331,-1.6300684734157467,-1.8250768389434784,-0.2923200767286848,-0.1197734413735816,0.8960842209844712,1.682817461475519,-0.4291158213814046,-1.0854708926143661,-0.5477774690676505,-0.6231761999296667,-1.9674413241832511,0.4838308374218695,0.46766784891146446,0.7674061338017176,1.9687938188908516,-0.7413940920768605,0.4838308374218695,-0.5685401812804068,-1.967441324183251,0.0,0.0
ABSLLIQUID,2025-05-30,-3.3306690738754696e-16,-0.16151000771274784,-0.6890113324896046,-0.48633691530748185,0.23049464792201874,-0.0163684641939252,-1.5008273192383694,-1.9229618315644863,-2.0118084898764246,-1.6376271102536046,-1.3587507669211354,-1.7874925184883834,-2.037228695839844,-0.5822817179111531,-0.7811588111731754,0.28987205776198144,1.682750204864113,-0.40600090560732444,-1.2607739876698036,-0.5524043215861918,-0.9970819198874671,-2.188284831199376,-0.17340085430968893,-0.17537555897293852,0.6822657886893733,2.1897628977684476,-0.7990782289517784,-0.17340085430968893,-0.5685401812804068,-2.1882848311993763,0.0,0.0
ABSLNN50ET,2025-05-30,0.031780270348000794,-0.28408509150497663,-0.31275148606675784,0.19705571060889168,0.04362924857128417,-0.0795625174345511,-0.9994322673690884,-1.432552719239766,-1.4326937517118954,-0.6009624621474067,-0.9165304011809011,-0.9302354584762166,-0.8251437465290699,-0.26510428866861874,-0.1649435739177826,0.18793275444836666,0.7656726800434478,-1.0403659140111343,-0.9688443371996932,-0.5552990732163021,-1.4956228798312006,-1.6122836374614127,0.072823335450619,0.06553315568428804,0.6763776462733416,1.6161239687931408,-0.8713375185118499,0.072823335450619,-0.5685401812804068,-1.6122836374614125,0.0,0.0
